ITEM: TIMESTEP
15800
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
23 -21.5891 
24 -146.701 
25 93.7998 
26 95.5905 
27 -29.5218 
28 165.869 
29 52.2657 
30 -69.2725 
31 -171.217 
32 -59.6807 
33 62.8551 
34 176.714 
35 -52.7582 
36 58.6647 
37 171.484 
38 41.4479 
39 -72.855 
40 155.194 
41 40.8911 
42 -74.7702 
43 -81.7773 
44 163.92 
45 48.2585 
46 173.908 
47 35.2334 
48 -72.2899 
49 -158.464 
50 87.6161 
51 -31.6707 
52 42.4692 
53 -74.769 
54 -172.432 
55 70.3295 
56 -66.7991 
57 175.963 
58 -64.3963 
59 71.4943 
60 161.55 
61 -74.9128 
62 39.1962 
63 169.303 
64 51.7612 
65 -68.6843 
66 169.44 
67 48.9943 
68 -73.018 
69 -78.0808 
70 161.474 
71 39.4615 
72 142.699 
73 6.13807 
74 -108.91 
75 130.639 
76 12.2858 
77 -107.026 
78 145.412 
79 26.1009 
80 -96.2345 
81 -94.4707 
82 146.218 
83 23.8825 
84 -176.379 
85 -52.2907 
86 63.8545 
87 135.398 
88 21.3629 
89 -102.438 
90 143.601 
91 19.8004 
92 -102.364 
93 -97.8112 
94 138.388 
95 16.2235 
96 -174.706 
97 68.0285 
98 -52.0033 
99 151.186 
100 -98.2518 
101 23.533 
102 -178.706 
103 67.3671 
104 -62.2153 
105 -176.024 
106 54.394 
107 -62.0964 
108 -55.5657 
109 174.852 
110 58.3616 
111 153.103 
112 35.023 
113 -85.8779 
114 -27.867 
115 91.0749 
116 -150.242 
ITEM: TIMESTEP
40050
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 50.5272 
2 -65.4594 
3 175.647 
4 177.097 
5 59.0898 
6 -60.8341 
7 -179.721 
8 60.3547 
9 -61.7143 
10 -69.202 
11 170.874 
12 48.8051 
13 -173.637 
14 -55.5311 
15 68.3217 
16 -145.583 
17 98.6452 
18 -26.514 
19 -151.021 
20 -145.473 
21 98.4363 
22 -31.2308 
23 -24.0736 
24 -140.165 
25 90.1683 
26 94.7374 
27 -21.3536 
28 163.197 
29 44.5584 
30 -70.7646 
31 158.113 
32 -80.2888 
33 27.6914 
34 -170.977 
35 -50.5286 
36 69.3862 
37 -171.408 
38 62.8255 
39 -56.8107 
40 -175.886 
41 64.4779 
42 -50.1193 
43 -63.7643 
44 176.599 
45 62.0022 
46 -170.067 
47 62.6438 
48 -52.6278 
49 177.894 
50 62.3383 
51 -64.0256 
52 66.306 
53 -51.3178 
54 -163.919 
55 78.457 
56 -40.0761 
57 -157.7 
58 -75.6798 
59 32.3673 
60 178.033 
61 -60.7509 
62 55.6777 
63 168.093 
64 57.6173 
65 -70.5601 
66 174.496 
67 46.3184 
68 -75.029 
69 -71.5177 
70 160.305 
71 38.9575 
72 160.407 
73 25.9754 
74 -88.9954 
75 148.284 
76 28.0274 
77 -84.4501 
78 161.339 
79 48.862 
80 -78.4036 
81 -83.1837 
82 164.339 
83 37.0732 
84 -175.346 
85 -53.6417 
86 63.8132 
87 116.913 
88 -11.4247 
89 -123.55 
90 115.042 
91 2.917 
92 -116.621 
93 -131.893 
94 115.982 
95 -3.55544 
96 157.617 
97 35.2756 
98 -78.3109 
99 144.384 
100 -90.5063 
101 28.3932 
102 -172.199 
103 70.4327 
104 -47.7333 
105 -169.946 
106 71.8876 
107 -52.5778 
108 -43.8147 
109 -161.981 
110 73.5539 
111 154.85 
112 35.1001 
113 -90.0187 
114 59.6247 
115 179.157 
116 -65.0908 
ITEM: TIMESTEP
40100
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 107.977 
2 -17.6112 
3 -125.455 
4 -179.948 
5 58.2317 
6 -55.3001 
7 178.515 
8 64.9828 
9 -59.6654 
10 -66.5271 
11 179.941 
12 55.2929 
13 -173.814 
14 -48.5251 
15 62.6436 
16 -161.446 
17 71.95 
18 -48.2893 
19 -156.949 
20 -151.196 
21 88.5441 
22 -32.2229 
23 -30.8828 
24 -151.143 
25 88.09 
26 84.0787 
27 -36.1815 
28 158.971 
29 41.366 
30 -82.0753 
31 164.96 
32 -74.6429 
33 49.4857 
34 -172.332 
35 -48.5117 
36 67.6937 
37 175.74 
38 50.4253 
39 -78.2006 
40 170.855 
41 42.2294 
42 -63.8295 
43 -68.3554 
44 163.019 
45 56.9597 
46 -153.882 
47 82.987 
48 -41.0746 
49 160.815 
50 35.4029 
51 -79.268 
52 69.358 
53 -32.7745 
54 -163.424 
55 94.4432 
56 -45.259 
57 -147.392 
58 -82.1502 
59 30.166 
60 -161.819 
61 -37.9464 
62 78.2141 
63 147.097 
64 26.3421 
65 -96.1644 
66 149.19 
67 26.6837 
68 -90.0548 
69 -99.0671 
70 138.426 
71 21.6879 
72 -174.492 
73 67.7217 
74 -53.9479 
75 155.451 
76 45.0192 
77 -78.7602 
78 163.935 
79 40.1551 
80 -85.6336 
81 -67.4292 
82 168.791 
83 43.0026 
84 173.424 
85 -69.9664 
86 51.8448 
87 116.56 
88 -2.76121 
89 -129.866 
90 120.032 
91 -7.07276 
92 -120.647 
93 -123.126 
94 109.769 
95 -3.80494 
96 134.612 
97 17.1194 
98 -106.201 
99 153.44 
100 -84.1095 
101 34.0052 
102 179.621 
103 61.4415 
104 -57.941 
105 -168.672 
106 71.9453 
107 -50.4928 
108 -60.474 
109 -179.857 
110 57.7053 
111 158.019 
112 35.3415 
113 -82.016 
114 39.367 
115 155.911 
116 -84.5463 
ITEM: TIMESTEP
40150
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 114.777 
2 -6.98426 
3 -123.159 
4 -179.369 
5 62.669 
6 -64.0653 
7 -169.991 
8 63.2742 
9 -52.0294 
10 -62.677 
11 170.589 
12 55.2851 
13 -178.897 
14 -60.5306 
15 64.8458 
16 167.967 
17 46.6016 
18 -64.3132 
19 -164.152 
20 -161 
21 76.5361 
22 -44.0995 
23 -44.4775 
24 -166.941 
25 72.4233 
26 78.9469 
27 -43.5167 
28 163.02 
29 50.7667 
30 -73.3266 
31 -178.048 
32 -58.3363 
33 63.3555 
34 -161.119 
35 -38.4543 
36 78.5066 
37 165.065 
38 45.5883 
39 -72.6667 
40 164.396 
41 46.1415 
42 -76.1264 
43 -79.5006 
44 162.244 
45 39.9765 
46 -146.577 
47 76.6507 
48 -29.3545 
49 162.353 
50 42.4596 
51 -83.9037 
52 53.5839 
53 -66.6825 
54 -175.212 
55 64.522 
56 -59.0911 
57 -179.357 
58 -71.1631 
59 43.8033 
60 -169.31 
61 -45.271 
62 72.4935 
63 139.215 
64 16.437 
65 -107.912 
66 146.043 
67 21.6932 
68 -91.179 
69 -96.6731 
70 138.978 
71 26.1054 
72 -163.823 
73 82.125 
74 -40.5572 
75 158.78 
76 36.028 
77 -72.9681 
78 156.093 
79 47.0972 
80 -81.1549 
81 -83.7607 
82 167.243 
83 38.9912 
84 168.221 
85 -67.2102 
86 47.8656 
87 130.428 
88 7.8425 
89 -107.349 
90 127.054 
91 11.8629 
92 -110.361 
93 -116.095 
94 128.714 
95 6.49027 
96 128.779 
97 6.35609 
98 -110.856 
99 159.964 
100 -80.1807 
101 37.8057 
102 173.324 
103 57.0901 
104 -59.9441 
105 173.509 
106 56.4748 
107 -70.2571 
108 -60.7223 
109 -177.757 
110 55.5115 
111 176.401 
112 66.0142 
113 -63.5505 
114 -53.302 
115 69.1396 
116 176.534 
ITEM: TIMESTEP
40200
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 81.2641 
2 -42.4851 
3 -151.885 
4 178.627 
5 55.6541 
6 -57.7651 
7 -177.918 
8 68.6625 
9 -54.9457 
10 -72.8019 
11 173.779 
12 50.1708 
13 -178.943 
14 -57.602 
15 56.7921 
16 148.617 
17 26.0298 
18 -96.2298 
19 177.547 
20 171.104 
21 67.1976 
22 -59.943 
23 -70.6894 
24 -174.596 
25 58.2638 
26 48.5937 
27 -55.3124 
28 -179.095 
29 54.4399 
30 -64.4659 
31 -172.412 
32 -52.1345 
33 63.1074 
34 -168.674 
35 -48.5143 
36 74.7515 
37 168.568 
38 57.3093 
39 -72.8742 
40 -174.173 
41 55.6431 
42 -62.9149 
43 -54.6079 
44 175.209 
45 56.6506 
46 -149.793 
47 80.9321 
48 -44.5628 
49 -172.947 
50 64.7557 
51 -50.1335 
52 41.8757 
53 -75.2023 
54 173.586 
55 56.5084 
56 -69.9012 
57 173.021 
58 -72.0092 
59 59.077 
60 167.791 
61 -68.1581 
62 44.9647 
63 139.08 
64 16.5372 
65 -100.48 
66 145.065 
67 28.0479 
68 -92.3925 
69 -99.4212 
70 143.562 
71 23.1213 
72 -176.156 
73 61.4281 
74 -51.4402 
75 163.376 
76 50.8001 
77 -72.5433 
78 165.331 
79 41.9879 
80 -82.0923 
81 -73.4238 
82 163.233 
83 39.1526 
84 171.42 
85 -65.4716 
86 51.8779 
87 146.089 
88 16.3829 
89 -100.849 
90 136.628 
91 19.3963 
92 -93.6654 
93 -108.647 
94 134.121 
95 21.0594 
96 139.316 
97 17.128 
98 -96.9887 
99 168.441 
100 -57.5703 
101 58.1114 
102 171.613 
103 48.1439 
104 -67.4097 
105 172.791 
106 57.2378 
107 -63.7392 
108 -70.4735 
109 173.973 
110 52.9959 
111 -170.157 
112 70.244 
113 -51.5295 
114 -100.307 
115 26.3547 
116 133.716 
ITEM: TIMESTEP
40250
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 61.1963 
2 -62.842 
3 -178.416 
4 170.351 
5 51.2405 
6 -68.6197 
7 174.572 
8 54.7121 
9 -66.3172 
10 -71.0019 
11 169.138 
12 48.1086 
13 168.423 
14 -74.6176 
15 46.4102 
16 152.733 
17 30.9129 
18 -79.9738 
19 172.086 
20 170.67 
21 48.964 
22 -72.3103 
23 -68.0014 
24 170.293 
25 49.0185 
26 55.0666 
27 -66.6393 
28 -164.059 
29 81.3509 
30 -44.6739 
31 -170.83 
32 -53.1164 
33 66.8018 
34 179.799 
35 -65.9545 
36 50.466 
37 161.285 
38 52.8565 
39 -63.6918 
40 175.404 
41 58.856 
42 -76.1671 
43 -70.8366 
44 172.615 
45 37.592 
46 -156.801 
47 75.9036 
48 -37.9777 
49 -163.29 
50 83.6938 
51 -38.9477 
52 51.6024 
53 -65.3153 
54 168.597 
55 51.6791 
56 -60.5749 
57 -177.493 
58 -54.7807 
59 54.7007 
60 145.279 
61 -105.462 
62 16.5163 
63 151.416 
64 37.9903 
65 -78.4785 
66 155.084 
67 38.615 
68 -91.4908 
69 -87.533 
70 155.998 
71 25.8924 
72 160.956 
73 42.3929 
74 -83.8937 
75 166.509 
76 48.6843 
77 -72.4596 
78 164.994 
79 43.8498 
80 -77.1814 
81 -74.5687 
82 164.287 
83 43.2562 
84 -179.21 
85 -57.5941 
86 68.2255 
87 156.157 
88 37.6268 
89 -80.9149 
90 154.952 
91 36.4098 
92 -86.5181 
93 -88.2275 
94 153.231 
95 30.3029 
96 153.26 
97 37.5426 
98 -86.4734 
99 167.24 
100 -76.3488 
101 45.0806 
102 179.399 
103 58.2706 
104 -59.2197 
105 -176.738 
106 65.7722 
107 -55.6092 
108 -67.7305 
109 174.779 
110 53.3979 
111 -169.124 
112 71.4532 
113 -48.911 
114 -33.37 
115 89.624 
116 -158.567 
ITEM: TIMESTEP
40300
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 49.4806 
2 -70.7082 
3 176.996 
4 -171.379 
5 70.3882 
6 -55.0239 
7 -167.528 
8 67.0594 
9 -49.296 
10 -55.1616 
11 179.426 
12 63.0709 
13 170.493 
14 -69.015 
15 48.0182 
16 159.114 
17 39.7128 
18 -83.2652 
19 172.841 
20 173.636 
21 52.2973 
22 -67.5985 
23 -68.4008 
24 170.261 
25 50.365 
26 54.0753 
27 -67.2632 
28 -167.551 
29 67.9868 
30 -47.2719 
31 -170.625 
32 -56.3283 
33 75.0446 
34 -176.919 
35 -60.6887 
36 44.1914 
37 152.745 
38 44.4345 
39 -71.7266 
40 167.726 
41 51.5649 
42 -83.9635 
43 -73.2662 
44 170.573 
45 35.0442 
46 -167.307 
47 71.7075 
48 -50.1881 
49 177.975 
50 59.2428 
51 -59.8488 
52 49.4717 
53 -61.8497 
54 175.669 
55 64.3476 
56 -65.8331 
57 -177.154 
58 -46.7263 
59 79.8788 
60 157.631 
61 -83.8316 
62 26.1362 
63 162.045 
64 48.0342 
65 -72.1613 
66 164.253 
67 44.0571 
68 -81.7371 
69 -75.469 
70 164.335 
71 38.5413 
72 131.492 
73 10.8499 
74 -100.286 
75 152.8 
76 26.5228 
77 -93.3057 
78 145.154 
79 25.3257 
80 -88.5682 
81 -102.922 
82 137.249 
83 23.3554 
84 -163.288 
85 -29.3182 
86 86.6908 
87 163.156 
88 42.4725 
89 -76.5453 
90 164.267 
91 45.2492 
92 -75.0493 
93 -73.277 
94 167.705 
95 47.4067 
96 177.644 
97 59.7565 
98 -57.4077 
99 161.997 
100 -72.707 
101 39.4798 
102 -167.475 
103 69.9191 
104 -42.3441 
105 -175.235 
106 72.5014 
107 -52.6299 
108 -47.487 
109 -159.75 
110 75.1185 
111 -164.787 
112 76.9019 
113 -49.8164 
114 -70.8155 
115 52.8728 
116 165.726 
ITEM: TIMESTEP
40350
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 70.8426 
2 -52.2413 
3 -175.692 
4 -171.324 
5 61.4258 
6 -49.8951 
7 -173.748 
8 74.9308 
9 -46.498 
10 -58.4227 
11 -169.744 
12 68.8276 
13 171.694 
14 -67.1111 
15 51.4656 
16 -179.109 
17 60.0601 
18 -58.7824 
19 174.924 
20 170.099 
21 56.5691 
22 -66.0647 
23 -69.7073 
24 176.763 
25 54.1291 
26 51.0871 
27 -62.4427 
28 -172.182 
29 54.6917 
30 -65.2432 
31 176.576 
32 -52.7258 
33 49.059 
34 -177.777 
35 -69.3216 
36 50.0599 
37 150.314 
38 42.5144 
39 -82.068 
40 179.034 
41 54.4518 
42 -73.1666 
43 -67.0563 
44 168.361 
45 40.7429 
46 -170.965 
47 68.9615 
48 -44.1461 
49 153.932 
50 31.5352 
51 -89.0855 
52 75.3107 
53 -50.3061 
54 -169.263 
55 65.1198 
56 -42.0679 
57 -167.685 
58 -38.8359 
59 82.8248 
60 169.291 
61 -75.2932 
62 51.0666 
63 160.594 
64 40.8075 
65 -76.5527 
66 162.96 
67 45.5998 
68 -77.2534 
69 -81.1533 
70 161.487 
71 38.6333 
72 135.876 
73 22.147 
74 -97.0717 
75 139.912 
76 23.8124 
77 -94.1502 
78 139.637 
79 21.6742 
80 -104.263 
81 -107.98 
82 134.058 
83 8.12052 
84 -159.358 
85 -40.1881 
86 80.4808 
87 171.554 
88 52.6088 
89 -63.5003 
90 175.607 
91 59.4975 
92 -65.4482 
93 -67.6986 
94 176.192 
95 51.2466 
96 178.536 
97 61.8932 
98 -67.0028 
99 -177.571 
100 -62.7552 
101 60.8008 
102 175.98 
103 53.3032 
104 -65.6756 
105 171.662 
106 52.6837 
107 -65.6603 
108 -69.1607 
109 171.861 
110 53.5166 
111 -166.33 
112 66.6854 
113 -48.8879 
114 -79.4387 
115 41.3309 
116 158.158 
ITEM: TIMESTEP
40400
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 30.7151 
2 -94.6174 
3 151.013 
4 168.988 
5 55.5876 
6 -68.046 
7 -175.793 
8 60.5736 
9 -62.3923 
10 -62.3267 
11 174.04 
12 51.0739 
13 175.823 
14 -67.6653 
15 49.0026 
16 -150.373 
17 91.1234 
18 -34.1775 
19 -176.587 
20 -172.419 
21 65.2414 
22 -55.9194 
23 -51.6127 
24 -173.952 
25 64.8867 
26 66.9135 
27 -55.4262 
28 167 
29 46.6088 
30 -65.4593 
31 160.204 
32 -84.2339 
33 40.5502 
34 -177.308 
35 -70.9261 
36 44.6956 
37 148.979 
38 42.3909 
39 -75.388 
40 159.937 
41 42.1583 
42 -93.4748 
43 -81.8773 
44 160.344 
45 24.7107 
46 -166.703 
47 80.8589 
48 -40.9775 
49 145.551 
50 20.9835 
51 -100.075 
52 76.8533 
53 -25.162 
54 -168.077 
55 89.9075 
56 -49.66 
57 -151.675 
58 -34.3292 
59 74.3714 
60 -179.781 
61 -53.6759 
62 63.8606 
63 162.178 
64 40.1311 
65 -81.3303 
66 167.407 
67 45.9456 
68 -70.5466 
69 -77.2335 
70 161.305 
71 44.813 
72 157.373 
73 45.5774 
74 -76.9534 
75 142.141 
76 20.776 
77 -96.6685 
78 137.424 
79 19.9795 
80 -101.212 
81 -105.248 
82 137.308 
83 16.1166 
84 -168.828 
85 -43.2628 
86 72.6445 
87 170.409 
88 47.5961 
89 -70.9062 
90 174.777 
91 56.2744 
92 -62.4102 
93 -66.8035 
94 174.694 
95 56.0096 
96 175.114 
97 42.6572 
98 -67.3582 
99 -171.128 
100 -42.5905 
101 68.9451 
102 167.96 
103 43.1617 
104 -74.6666 
105 163.132 
106 45.3041 
107 -72.0692 
108 -84.0028 
109 158.169 
110 40.7956 
111 -168.478 
112 67.0779 
113 -51.0997 
114 -58.9104 
115 67.361 
116 -173.704 
ITEM: TIMESTEP
40450
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 -33.0671 
2 -164.98 
3 82.2317 
4 168.105 
5 50.665 
6 -74.9307 
7 -179.384 
8 55.0202 
9 -61.9442 
10 -71.1491 
11 163.255 
12 46.2908 
13 -178.874 
14 -58.1172 
15 63.5614 
16 -146.144 
17 89.5057 
18 -20.8047 
19 -170.589 
20 -168.251 
21 72.0228 
22 -48.8756 
23 -47.3161 
24 -167.042 
25 72.0596 
26 70.0351 
27 -49.6908 
28 164.409 
29 44.9693 
30 -81.0406 
31 163.232 
32 -81.8441 
33 42.7536 
34 175.988 
35 -69.7455 
36 50.0931 
37 146.638 
38 27.6718 
39 -86.1585 
40 148.968 
41 35.1376 
42 -92.0663 
43 -88.195 
44 157.975 
45 30.7708 
46 -172.52 
47 65.661 
48 -51.2179 
49 150.215 
50 25.8705 
51 -90.3619 
52 81.3064 
53 -43.3165 
54 -162.182 
55 73.1956 
56 -37.5752 
57 -162.198 
58 -40.7978 
59 82.3811 
60 -170.783 
61 -38.4996 
62 71.467 
63 163.723 
64 33.7924 
65 -76.476 
66 159.494 
67 49.2255 
68 -70.5758 
69 -82.2088 
70 167.523 
71 47.7214 
72 171.052 
73 50.0709 
74 -67.7282 
75 142.853 
76 15.5948 
77 -95.6056 
78 140.898 
79 29.6978 
80 -91.8436 
81 -106.272 
82 142.528 
83 20.9865 
84 -172.244 
85 -43.2985 
86 72.5401 
87 168.902 
88 50.4025 
89 -72.8076 
90 177.804 
91 54.5934 
92 -63.697 
93 -69.1414 
94 167.648 
95 49.358 
96 177.527 
97 50.8204 
98 -70.5207 
99 178.31 
100 -64.1007 
101 61.4208 
102 -172.84 
103 60.7969 
104 -56.9631 
105 171.096 
106 53.3359 
107 -62.5407 
108 -62.3045 
109 179.936 
110 64.059 
111 -175.451 
112 65.9937 
113 -55.3377 
114 -75.6044 
115 47.907 
116 168.635 
ITEM: TIMESTEP
40500
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 -15.7224 
2 -149.354 
3 106.985 
4 177.422 
5 59.5854 
6 -56.1608 
7 -164.852 
8 79.4015 
9 -47.0157 
10 -63.7906 
11 -179.537 
12 54.0461 
13 -177.014 
14 -56.9022 
15 60.237 
16 -157.758 
17 88.6183 
18 -38.8171 
19 -158.895 
20 -160.963 
21 89.092 
22 -38.4184 
23 -41.0161 
24 -150.961 
25 81.5282 
26 78.5606 
27 -31.3847 
28 154.084 
29 34.2587 
30 -77.4186 
31 177.18 
32 -64.157 
33 51.2811 
34 172.99 
35 -67.5425 
36 57.8306 
37 138.573 
38 21.7516 
39 -108.623 
40 141.245 
41 10.8703 
42 -101.933 
43 -103.397 
44 126.228 
45 13.4244 
46 -179.542 
47 59.3593 
48 -60.3941 
49 172.9 
50 55.0864 
51 -66.0117 
52 64.1107 
53 -50.7467 
54 -173.34 
55 71.8025 
56 -62.1411 
57 -176.999 
58 -52.7413 
59 74.2443 
60 174.286 
61 -70.3707 
62 60.3627 
63 173.739 
64 50.6589 
65 -70.7927 
66 166.88 
67 45.4287 
68 -70.0398 
69 -72.2974 
70 166.251 
71 50.7826 
72 170.381 
73 45.1227 
74 -70.9632 
75 157.763 
76 45.7374 
77 -78.5711 
78 167.245 
79 42.9367 
80 -80.7288 
81 -70.1156 
82 165.576 
83 41.9104 
84 175.969 
85 -65.4059 
86 55.2763 
87 -175.999 
88 62.4894 
89 -51.4809 
90 -176.464 
91 69.5661 
92 -54.9522 
93 -55.3181 
94 -169.288 
95 66.1933 
96 177.064 
97 51.5471 
98 -63.7278 
99 179.444 
100 -59.4224 
101 51.7221 
102 -176.236 
103 50.4561 
104 -63.2746 
105 177.377 
106 63.6463 
107 -49.315 
108 -66.9451 
109 179.324 
110 66.3629 
111 169.955 
112 43.3263 
113 -73.3616 
114 -69.6257 
115 61.4612 
116 -179.339 
ITEM: TIMESTEP
40550
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 -27.336 
2 -159.063 
3 89.4214 
4 -173.132 
5 65.5664 
6 -52.4307 
7 -162.173 
8 79.83 
9 -40.8715 
10 -56.5191 
11 -174.516 
12 64.7824 
13 177.492 
14 -57.5164 
15 60.9391 
16 -178.14 
17 51.469 
18 -56.1892 
19 -157.087 
20 -158.89 
21 89.4185 
22 -33.4573 
23 -38.5861 
24 -150.277 
25 86.847 
26 77.4803 
27 -34.2108 
28 153.893 
29 38.0719 
30 -87.2992 
31 -169.998 
32 -45.6716 
33 66.4573 
34 173.357 
35 -55.9579 
36 62.7811 
37 139.893 
38 10.1027 
39 -103.855 
40 132.296 
41 18.3388 
42 -97.9136 
43 -114.769 
44 131.274 
45 15.0214 
46 169.557 
47 45.8864 
48 -69.7873 
49 -161.757 
50 84.7735 
51 -28.5237 
52 38.9732 
53 -89.2925 
54 161.323 
55 33.0576 
56 -78.4423 
57 153.292 
58 -60.6624 
59 56.5135 
60 167.01 
61 -76.8909 
62 39.1847 
63 -167.354 
64 78.3572 
65 -44.9535 
66 -173.079 
67 63.6107 
68 -58.7896 
69 -56.6561 
70 -179.967 
71 57.633 
72 168.086 
73 39.1869 
74 -83.4459 
75 -179.547 
76 55.1292 
77 -56.8541 
78 -173.73 
79 74.2871 
80 -48.4059 
81 -56.9816 
82 -168.965 
83 68.3422 
84 178.341 
85 -56.672 
86 63.304 
87 -168.075 
88 71.1969 
89 -54.4687 
90 -162.046 
91 72.2886 
92 -41.3173 
93 -45.886 
94 -171.552 
95 74.8425 
96 154.732 
97 34.5799 
98 -86.0502 
99 -162.21 
100 -42.9956 
101 85.322 
102 155.855 
103 24.5463 
104 -88.2003 
105 140.833 
106 28.0864 
107 -87.8586 
108 -98.6666 
109 148.587 
110 32.6418 
111 151.49 
112 37.9951 
113 -81.0429 
114 -46.4649 
115 82.6107 
116 -161.555 
ITEM: TIMESTEP
40600
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 5.55018 
2 -124.49 
3 128.717 
4 173.945 
5 60.8976 
6 -63.249 
7 -166.869 
8 68.9843 
9 -53.8221 
10 -59.9533 
11 175.9 
12 53.0938 
13 177.285 
14 -64.2608 
15 57.3596 
16 172.481 
17 54.5066 
18 -68.2302 
19 -164.862 
20 -158.293 
21 72.4776 
22 -45.2963 
23 -38.8693 
24 -168.099 
25 74.1273 
26 82.1417 
27 -47.0879 
28 163.992 
29 44.632 
30 -78.0793 
31 -166.695 
32 -49.6626 
33 83.4899 
34 165.516 
35 -51.4831 
36 58.7603 
37 150.9 
38 15.2278 
39 -105.045 
40 136.76 
41 16.4877 
42 -87.5669 
43 -98.9217 
44 140.806 
45 36.7509 
46 166.189 
47 49.2536 
48 -78.0334 
49 -167.081 
50 82.4388 
51 -34.8989 
52 33.0355 
53 -87.512 
54 151.096 
55 30.5489 
56 -82.5527 
57 156.9 
58 -74.9592 
59 48.3469 
60 179.775 
61 -60.7969 
62 58.1285 
63 -163.824 
64 77.0962 
65 -36.2491 
66 -178.121 
67 68.5338 
68 -59.0408 
69 -53.974 
70 -167.319 
71 65.1062 
72 171.755 
73 44.6929 
74 -71.6693 
75 173.874 
76 58.6635 
77 -62.3791 
78 -177.241 
79 61.7161 
80 -62.0305 
81 -52.4184 
82 -173.461 
83 62.7923 
84 171.974 
85 -69.0673 
86 48.883 
87 -166.566 
88 77.334 
89 -39.7379 
90 -163.649 
91 79.2786 
92 -47.5495 
93 -49.4026 
94 -166.474 
95 66.6974 
96 152.994 
97 35.1962 
98 -82.3668 
99 -159.994 
100 -46.259 
101 67.2453 
102 165.622 
103 37.8787 
104 -78.9455 
105 154.978 
106 38.1533 
107 -77.2792 
108 -82.0649 
109 161.111 
110 45.6784 
111 151.254 
112 35.9252 
113 -85.1794 
114 -42.6327 
115 87.6778 
116 -153.715 
ITEM: TIMESTEP
40650
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
