# Time-averaged data for fix myat2
# TimeStep v_myvol
91600 31957
91700 31940.5
91800 31897.9
91900 31872.2
92000 31885.5
92100 31890.1
92200 31917
92300 31993.9
92400 32072.2
92500 32085.9
92600 32048.6
92700 32011.7
92800 32005.7
92900 32050.5
93000 32098.2
93100 32199.1
93200 32346.6
93300 32486.2
93400 32477.1
93500 32372
93600 32160.4
93700 31932.9
93800 31897
93900 31975.4
94000 32068
94100 32039.8
94200 31938.8
94300 31848.7
94400 31909.7
94500 32087.1
94600 32224.4
94700 32292.4
94800 32227.4
94900 32143.3
95000 32111.8
95100 32017.4
95200 31904.2
95300 31843.9
95400 31904.8
95500 32006.3
95600 32078.2
95700 32079.9
95800 32112.8
95900 32138
96000 32104.7
96100 32017.5
96200 32068.9
96300 32180.1
96400 32191.9
96500 32168.3
96600 32163.9
96700 32113.4
96800 32097.9
96900 32070
97000 32010.9
97100 31973.1
97200 31987.7
97300 32038.7
97400 32049.8
97500 32015.3
97600 31996.9
97700 32043.3
97800 32120.7
97900 32243.8
98000 32376.4
98100 32473.8
98200 32432.6
98300 32347.4
98400 32191.8
98500 31989.9
98600 31897
98700 31793.9
98800 31704.1
98900 31707.5
99000 31809.8
99100 31975.5
99200 32049.2
99300 32020.5
99400 31920.6
99500 31788.5
99600 31749.6
99700 31837.4
99800 32004.8
99900 32225.2
100000 32392.6
